,Unnamed: 0,date,number of rooms,security level of the community,residence space,building space,basement space,aboveground space,noise level,waterfront,view,air quality level,building year,decoration year,district,city,zip code,region,exchange rate,lat,lng,is_renovated,total cost,label
709,709,2014/5/15 0:00,4,1.75,2930,11562,1260,1670,1,0,3,3,1947,2012,3539 NW 67th St,Seattle,WA 98117,USA,6.083470544,47.6765415,-122.4040694,1,794733.9874,3
710,710,2014/5/15 0:00,4,2.5,3950,10856,0,3950,3,0,0,3,2013,1923,25707 SE 30th St,Sammamish,WA 98075,USA,7.131968805,47.5820787,-121.9963278,1,873360.087,3
711,711,2014/5/15 0:00,5,4.25,3920,16258,1020,2900,2,0,0,3,1990,2009,2548 111th Ave SE,Bellevue,WA 98004,USA,6.039504997,47.5871401,-122.1919674,1,990135.1592,3
712,712,2014/5/15 0:00,4,3.25,3740,12080,1740,2000,1,0,0,3,1988,2000,13704-13712 209th Ave NE,Woodinville,WA 98077,USA,7.533303954,47.721646,-122.0555292,1,1057483.081,3
713,713,2014/5/15 0:00,4,2.5,3200,7535,0,3200,2,0,0,3,2006,0,5038 48th Ave NE,Seattle,WA 98105,USA,7.267361168,47.666026,-122.2757321,0,1235752.892,3
714,714,2014/5/16 0:00,2,1,1010,5200,0,1010,1,0,0,3,1955,2005,20721 9th Ave S,Des Moines,WA 98198,USA,6.760245946,47.4165811,-122.3232924,1,159382.5451,0
715,715,2014/5/16 0:00,3,1,1000,18513,0,1000,1,0,0,3,1940,1996,1001 SW 102nd St,Seattle,WA 98146,USA,7.418908237,47.5117415,-122.3480102,1,123989.2625,0
716,716,2014/5/16 0:00,5,1.75,1730,5200,680,1050,1,0,0,4,1978,2000,26607 190th Ave SE,Covington,WA 98042,USA,7.874294851,47.3627294,-122.0887242,1,176288.4818,0
717,717,2014/5/16 0:00,3,2,1020,1204,300,720,2,0,0,3,2004,2003,3419 SW Morgan St,Seattle,WA 98126,USA,7.845806191,47.5444292,-122.3758291,1,235069.843,0
718,718,2014/5/16 0:00,4,2.25,1860,7000,740,1120,1,0,0,3,1979,2014,401 SW 322nd St,Federal Way,WA 98023,USA,7.574872597,47.3127497,-122.3390794,1,220994.1192,0
719,719,2014/5/16 0:00,5,1,1460,6032,0,1460,2,0,0,4,1941,1998,13012 41st Ave S,Tukwila,WA 98168,USA,7.9241701,47.4869399,-122.2822161,1,209241.9937,0
720,720,2014/5/16 0:00,2,1,870,6150,0,870,1,0,0,3,1941,1994,8627 9th Ave SW,Seattle,WA 98106,USA,7.752865415,47.5256283,-122.3470447,1,199215.3954,0
721,721,2014/5/16 0:00,4,3.5,1850,6519,720,1130,2,0,0,3,1986,0,1501-1515 SW 327th St,Federal Way,WA 98023,USA,6.989848874,47.3088933,-122.3538946,0,202439.3993,0
722,722,2014/5/16 0:00,3,2.25,1440,7673,500,940,1,0,0,3,1982,0,22119 123rd Ave SE,Kent,WA 98031,USA,6.394127003,47.4033553,-122.1779841,0,205191.9919,0
723,723,2014/5/16 0:00,3,2,1900,6660,950,950,1,0,0,5,1966,0,27022 216th Ave SE,Maple Valley,WA 98038,USA,6.848809163,47.3594456,-122.0541652,0,204584.0571,0
724,724,2014/5/16 0:00,2,1.5,1070,9643,0,1070,1,0,0,3,1985,0,13105 SE 277th Pl,Kent,WA 98030,USA,7.031996292,47.3533294,-122.1662035,0,213271.5933,0
725,725,2014/5/16 0:00,4,2,1510,4235,0,1510,1,0,0,3,1955,2005,3015 S Graham St,Seattle,WA 98108,USA,6.391346569,47.5459889,-122.2928981,1,232744.464,0
726,726,2014/5/16 0:00,3,2.5,1480,15639,0,1480,2,0,0,3,1987,2000,44402 SE 142nd Pl,North Bend,WA 98045,USA,6.39942539,47.472255,-121.7462018,1,207755.7026,0
727,727,2014/5/16 0:00,2,1,830,6017,0,830,1,0,0,4,1954,1979,16221 Bagley Pl N,Shoreline,WA 98133,USA,7.198382021,47.7465506,-122.3339661,1,265745.7945,0
728,728,2014/5/16 0:00,3,2.5,1870,5874,0,1870,2,0,0,3,2005,0,22610 133rd Pl SE,Kent,WA 98042,USA,6.122763432,47.3991786,-122.1627724,0,305775.913,1
729,729,2014/5/16 0:00,3,2.25,2060,38377,500,1560,1,0,0,4,1978,2000,36415 12th Pl S,Federal Way,WA 98003,USA,7.022238886,47.2748521,-122.319172,1,261418.3531,0
730,730,2014/5/16 0:00,4,2.5,2340,8990,0,2340,2,0,0,3,2003,0,24925 234th Pl SE,Maple Valley,WA 98038,USA,6.029869459,47.3781799,-122.0296727,0,294130.7805,0
731,731,2014/5/16 0:00,3,2,1760,11410,700,1060,1,0,0,5,1977,0,16703 133rd Pl SE,Renton,WA 98058,USA,7.304598772,47.4528278,-122.1627399,0,303835.8259,1
732,732,2014/5/16 0:00,3,1,1250,4800,0,1250,1,0,0,4,1951,1999,3809 SW Findlay St,Seattle,WA 98126,USA,6.673493096,47.5518422,-122.3808253,1,306136.3741,1
733,733,2014/5/16 0:00,3,1.5,1170,4950,0,1170,1,0,0,4,1960,2001,15421 SE 4th Pl,Bellevue,WA 98007,USA,6.546153659,47.6055853,-122.1353901,1,315382.3543,1
734,734,2014/5/16 0:00,3,2.5,1480,1663,300,1180,2,0,0,3,2012,1912,6510 34th Ave SW,Seattle,WA 98126,USA,6.379875322,47.5442361,-122.3748734,1,337177.6071,1
735,735,2014/5/16 0:00,3,1,1260,6826,540,720,1,0,0,3,1944,0,14040 24th Ave NE,Seattle,WA 98125,USA,6.554624189,47.7310867,-122.3027862,0,301614.1154,1
736,736,2014/5/16 0:00,4,1,1980,7991,0,1980,1.5,0,0,3,1962,2003,12652 SE 160th St,Renton,WA 98058,USA,7.35933017,47.4603281,-122.1703681,1,329990.4444,1
737,737,2014/5/16 0:00,4,2.5,2440,4000,0,2440,2,0,0,3,2009,0,24246 229th Ave SE,Maple Valley,WA 98038,USA,7.81930611,47.3841075,-122.0360018,0,348804.7421,1
738,738,2014/5/16 0:00,4,1.5,1370,9957,470,900,1,0,0,3,1972,2002,12054 NE 137th Ct,Kirkland,WA 98034,USA,7.185344065,47.7237231,-122.1807765,1,323784.454,1
739,739,2014/5/16 0:00,4,2.5,2790,7956,0,2790,2,0,0,3,2005,0,26004 18th Ave S,Des Moines,WA 98198,USA,6.79308963,47.3680312,-122.3101551,0,358167.9739,1
740,740,2014/5/16 0:00,3,1.5,1100,1751,160,940,2,0,0,3,2007,0,2001 S Norman St,Seattle,WA 98144,USA,6.093846464,47.5927423,-122.3059105,0,370308.5139,1
741,741,2014/5/16 0:00,3,2.25,1410,1377,120,1290,2,0,0,3,2005,0,2012 NW Boulder Way Dr,Issaquah,WA 98027,USA,6.743307511,47.5341376,-122.0672218,0,370392.0732,1
742,742,2014/5/16 0:00,3,3.25,1860,1787,0,1860,3,0,0,3,2007,0,17510 12th Ave NE,Shoreline,WA 98155,USA,6.158513444,47.7563397,-122.3159333,0,377608.4121,1
743,743,2014/5/16 0:00,3,1.75,1180,10541,240,940,1,0,0,4,1981,0,23013 NE 28th St,Sammamish,WA 98074,USA,6.880645646,47.6348573,-122.0321569,0,334036.6296,1
744,744,2014/5/16 0:00,3,2.5,2740,83199,0,2740,2,0,4,3,1973,2013,27200-27218 52nd Ave S,Kent,WA 98032,USA,7.881792709,47.3574709,-122.2668501,1,313760.4209,1
745,745,2014/5/16 0:00,3,2.5,1800,5761,0,1800,2,0,0,4,1990,0,8124 24th Ave SW,Seattle,WA 98106,USA,6.375322609,47.5292891,-122.3628441,0,377801.4695,1
746,746,2014/5/16 0:00,3,2.5,2670,13218,0,2670,1,0,0,4,1988,0,26010 141st Ave SE,Kent,WA 98042,USA,7.962696644,47.3684177,-122.1532181,0,343102.616,1
747,747,2014/5/16 0:00,4,2.5,2280,7568,0,2280,2,0,0,4,2001,0,2207 Kennewick Pl NE,Renton,WA 98056,USA,6.751862765,47.5114931,-122.1940259,0,389156.0958,1
748,748,2014/5/16 0:00,3,2.5,2320,36847,0,2320,2,0,2,3,1992,0,12711 470th Ave SE,North Bend,WA 98045,USA,6.289345794,47.4837641,-121.7138054,0,224836.5156,0
749,749,2014/5/16 0:00,3,1.75,2150,4333,950,1200,1,0,0,3,1956,2001,4319 SW Brandon St,Seattle,WA 98136,USA,7.15888697,47.5536971,-122.3879272,1,410934.112,1
750,750,2014/5/16 0:00,3,3,1970,24318,0,1970,1,0,0,3,2010,0,18819 71st Ave NE,Kenmore,WA 98028,USA,6.599738218,47.7650775,-122.2458892,0,372047.7989,1
751,751,2014/5/16 0:00,3,2.25,1990,7340,0,1990,2,0,0,3,1984,0,17849 149th Ave NE,Woodinville,WA 98072,USA,7.247833678,47.7579072,-122.1409931,0,426752.8308,1
752,752,2014/5/16 0:00,4,2.25,2270,7800,980,1290,1,0,0,3,1977,2004,11123 NE 141st Pl,Kirkland,WA 98034,USA,6.298578304,47.727899,-122.1922082,1,416935.9162,1
753,753,2014/5/16 0:00,3,1.75,1560,4049,560,1000,1.5,0,2,3,1926,2003,4042 34th Ave SW,Seattle,WA 98126,USA,7.881639676,47.566608,-122.3750886,1,438074.7579,1
754,754,2014/5/16 0:00,4,2.5,2430,5000,0,2430,2,0,0,3,2009,0,35019 SE Terrace St,Snoqualmie,WA 98065,USA,7.03895143,47.5150538,-121.8729701,0,463592.9644,1
755,755,2014/5/16 0:00,3,2,1450,2400,0,1450,1.5,0,0,3,1900,2003,1746 NW 60th St,Seattle,WA 98107,USA,7.98185226,47.6725752,-122.3809594,1,475095.859,1
756,756,2014/5/16 0:00,3,2.5,2370,7875,0,2370,2,0,0,3,2003,0,6504 E Crest View Loop SE,Snoqualmie,WA 98065,USA,7.366771795,47.5426271,-121.8627367,0,520804.4121,2
757,757,2014/5/16 0:00,3,1.5,1260,3135,0,1260,1.5,0,0,3,1931,0,3200 44th Ave SW,Seattle,WA 98116,USA,7.434657692,47.5754762,-122.3877784,0,517035.9037,2
758,758,2014/5/16 0:00,1,1,1140,6700,0,1140,1.5,0,0,3,1920,1979,9055 Palatine Ave N,Seattle,WA 98103,USA,7.827376148,47.6958746,-122.3570351,1,497746.4659,1
759,759,2014/5/16 0:00,2,2,2260,9604,0,2260,1,0,0,3,1990,2009,9930 NE 197th St,Bothell,WA 98011,USA,7.358110023,47.7717432,-122.2079034,1,483047.1848,1
760,760,2014/5/16 0:00,3,2.25,1520,1221,0,1520,3,0,0,3,2013,1923,1512 NW 62nd St,Seattle,WA 98107,USA,7.24679312,47.674045,-122.37691,1,561325.7131,2
761,761,2014/5/16 0:00,4,2.5,2110,3750,0,2110,2,0,0,3,2000,0,6737 5th Ave NW,Seattle,WA 98117,USA,6.220269995,47.6788499,-122.3627678,0,560301.2691,2
762,762,2014/5/16 0:00,3,2.5,2134,1984,0,2134,2.5,0,0,3,2008,0,373 NE Eagle Way,Issaquah,WA 98029,USA,7.815588124,47.5402324,-122.0269611,0,610861.002,2
763,763,2014/5/16 0:00,3,2.5,2720,6439,0,2720,2,0,0,3,2005,0,6516 Denny Peak Dr SE,Snoqualmie,WA 98065,USA,6.695603069,47.5422107,-121.8600897,0,581710.6616,2
764,764,2014/5/16 0:00,3,2.5,2170,5000,0,2170,2,0,0,3,2003,0,1778 26th Ave NE,Issaquah,WA 98029,USA,6.412448076,47.5457486,-121.9963651,0,598223.5764,2
765,765,2014/5/16 0:00,3,2.25,1720,4000,270,1450,1.5,0,0,4,1921,0,5255 39th Ave NE,Seattle,WA 98105,USA,6.828446991,47.668277,-122.2860353,0,613711.7773,2
766,766,2014/5/16 0:00,4,2.5,3160,11380,0,3160,2,0,0,3,1983,2009,2504 225th Pl NE,Sammamish,WA 98074,USA,6.46967821,47.6319205,-122.03879,1,626092.7219,2
767,767,2014/5/16 0:00,5,2.5,3200,6455,0,3200,2,0,0,3,2009,0,6227-6299 Whitaker Ln SE,Snoqualmie,WA 98065,USA,7.292200508,47.5446246,-121.8623176,0,637394.9476,2
768,768,2014/5/16 0:00,2,1,2020,7200,320,1700,1,0,3,4,1947,1988,10835 41st Ave SW,Seattle,WA 98146,USA,6.040306187,47.5060148,-122.3840197,1,698798.1497,2
769,769,2014/5/16 0:00,3,2,2050,3933,870,1180,1,0,0,3,1926,2001,2610 E Montlake Pl E,Seattle,WA 98112,USA,6.325001212,47.6435567,-122.303148,1,706516.7562,3
770,770,2014/5/16 0:00,5,2.75,2830,5310,0,2830,2,0,0,3,2006,0,11931 179th Pl NE,Redmond,WA 98052,USA,7.468404591,47.7074151,-122.1010069,0,698048.1534,2
771,771,2014/5/16 0:00,4,2.5,3120,14300,0,3120,2,0,0,3,2003,0,120 Mt Si Pl NW,Issaquah,WA 98027,USA,6.964353056,47.5318399,-122.0549801,0,728581.2804,3
772,772,2014/5/16 0:00,3,2,2180,5440,1080,1100,1,0,0,5,1904,0,4111 Woodland Park Ave N,Seattle,WA 98103,USA,6.949635775,47.6569945,-122.3449922,0,773717.6108,3
773,773,2014/5/16 0:00,4,3.25,3120,5000,750,2370,2,0,0,3,2005,0,2561 NE 85th St,Seattle,WA 98115,USA,6.070308776,47.6900677,-122.2989005,0,798464.4134,3
774,774,2014/5/16 0:00,5,1.5,3360,5402,0,3360,2,0,0,3,2014,0,21481 SE 2nd Pl,Sammamish,WA 98074,USA,7.114744728,47.6065993,-122.0526259,0,785425.9147,3
775,775,2014/5/16 0:00,4,2.75,3280,24440,0,3280,2,0,0,3,1996,0,12040 201st Pl NE,Woodinville,WA 98077,USA,7.387730862,47.7072539,-122.0701051,0,819695.6577,3
776,776,2014/5/16 0:00,3,2,2220,6641,1000,1220,1,0,2,4,1947,1988,2559 24th Ave W,Seattle,WA 98199,USA,7.265023852,47.642618,-122.3879683,1,874719.3761,3
777,777,2014/5/16 0:00,4,3,5520,8313,1950,3570,2,0,3,3,2008,0,4468 158th Ave SE,Bellevue,WA 98006,USA,7.402393328,47.5654873,-122.1290353,0,1223994.623,3
778,778,2014/5/16 0:00,5,4.25,6490,10862,2550,3940,2,0,3,4,1991,0,4080 E Mercer Way,Mercer Island,WA 98040,USA,7.325818629,47.5727698,-122.2050108,0,1952718.324,3
779,779,2014/5/17 0:00,3,2,1700,4250,810,890,1,0,0,3,1944,0,2204 W Emerson St,Seattle,WA 98199,USA,7.806955309,47.6541755,-122.3851581,0,391038.5707,1
780,780,2014/5/18 0:00,5,2.5,1970,8605,0,1970,2,0,0,4,1994,0,419 Wetherbee Ln,Enumclaw,WA 98022,USA,7.734902541,47.1944474,-122.0129344,0,242003.9893,0
781,781,2014/5/18 0:00,3,2.25,1410,14110,240,1170,1,0,2,3,1987,2000,7426 N Fork Rd SE,Snoqualmie,WA 98065,USA,7.0996088,47.5338265,-121.7602502,1,309621.1615,1
782,782,2014/5/18 0:00,3,2.5,2480,8342,0,2480,2,0,0,3,1986,0,18303 155th Pl SE,Renton,WA 98058,USA,7.920314848,47.4380581,-122.1340996,0,388753.9714,1
783,783,2014/5/18 0:00,2,2,1360,4688,580,780,1,0,0,3,1944,0,8023 12th Ave NE,Seattle,WA 98115,USA,6.857167748,47.6874228,-122.3152709,0,465665.4392,1
784,784,2014/5/18 0:00,3,2.5,2130,3500,920,1210,1,0,0,4,1994,0,13440 NE 148th St,Woodinville,WA 98072,USA,7.544995648,47.7357837,-122.1588075,0,528436.896,2
785,785,2014/5/18 0:00,4,2.5,2060,7475,620,1440,1,0,0,3,1985,0,14117 175th Ave NE,Redmond,WA 98052,USA,6.606044672,47.7272155,-122.104943,0,529089.1668,2
786,786,2014/5/18 0:00,3,2,1940,55756,0,1940,1,0,0,5,1954,0,2049 144th Ave SE,Bellevue,WA 98007,USA,7.385936038,47.5913123,-122.1492062,0,364788.6357,1
787,787,2014/5/19 0:00,2,1,680,8064,0,680,1,0,0,3,1941,1994,14917-14999 27th Pl S,SeaTac,WA 98188,USA,7.160127378,47.4693499,-122.2982274,1,70493.4782,0
788,788,2014/5/19 0:00,3,1,950,7620,0,950,1,0,0,3,1954,2005,9445 8th Ave SW,Seattle,WA 98106,USA,6.098912523,47.5178353,-122.3457693,1,100871.0096,0
789,789,2014/5/19 0:00,2,1,930,4743,0,930,1,0,0,4,1942,1982,821 Dayton Ave NE,Renton,WA 98056,USA,7.662254383,47.4965836,-122.1868617,1,135524.7324,0
790,790,2014/5/19 0:00,2,1,910,9612,0,910,1,0,0,4,1981,0,14116 SE 193rd St,Renton,WA 98058,USA,6.280211393,47.4295262,-122.1520996,0,162424.4556,0
791,791,2014/5/19 0:00,3,1.5,2200,5000,0,2200,1.5,0,0,3,1932,0,2356 Rosemont Pl W,Seattle,WA 98199,USA,6.534026886,47.6405087,-122.4079345,0,188987.2635,0
792,792,2014/5/19 0:00,3,1,1080,21043,0,1080,1,0,0,3,1942,1999,5612 18th Ave SW,Seattle,WA 98106,USA,7.443666127,47.5515485,-122.356831,1,159380.1577,0
793,793,2014/5/19 0:00,2,2.25,1610,2040,0,1610,2,0,0,4,1979,0,2906 Kennewick Pl NE,Renton,WA 98056,USA,6.100642807,47.5180315,-122.1939765,0,207647.21,0
794,794,2014/5/19 0:00,3,1,970,7275,0,970,1,0,0,4,1970,0,11428 SE 225th St,Kent,WA 98031,USA,7.444066803,47.400618,-122.1882081,0,208831.7123,0
795,795,2014/5/19 0:00,2,2,1470,3128,0,1470,2,0,0,3,2005,0,24023 SE 282nd St,Maple Valley,WA 98038,USA,7.238956348,47.3489446,-122.0210501,0,222985.2609,0
796,796,2014/5/19 0:00,3,2.25,1580,7941,0,1580,2,0,0,4,1986,0,1714 SW 354th Pl,Federal Way,WA 98023,USA,7.237403329,47.2843375,-122.356984,0,211257.104,0
797,797,2014/5/19 0:00,4,1.5,1310,8250,250,1060,1,0,0,3,1953,0,240 S 198th St,Des Moines,WA 98148,USA,6.970874966,47.4249874,-122.3320399,0,221757.5525,0
798,798,2014/5/19 0:00,2,1,1120,9912,0,1120,1,0,0,4,1980,0,7615 SW 257th St,Vashon,WA 98070,USA,6.401923406,47.3735081,-122.4299085,0,224135.867,0
799,799,2014/5/19 0:00,4,1.75,2420,7672,940,1480,1,0,0,3,1979,2014,4473 192nd Ave SE,Issaquah,WA 98027,USA,6.187687928,47.5637504,-122.0851093,1,241962.1622,0
800,800,2014/5/19 0:00,3,2.5,1720,1916,0,1720,2,0,0,3,2005,0,454 A St,Renton,WA 98056,USA,7.04878374,47.4897147,-122.1661985,0,269427.5149,0
801,801,2014/5/19 0:00,3,2.5,1270,9675,0,1270,2,0,0,3,1993,0,44633 SE 151st St,North Bend,WA 98045,USA,7.281522078,47.463866,-121.744076,0,259947.5869,0
802,802,2014/5/19 0:00,4,1.75,2080,13629,1040,1040,1,0,0,4,1955,2009,8024 S 130th St,Seattle,WA 98178,USA,7.751553831,47.4866059,-122.2318205,1,282597.9237,0
803,803,2014/5/19 0:00,1,1.5,810,3211,0,810,2,0,0,4,1982,2011,11807 NE 105th Ct,Kirkland,WA 98033,USA,7.084278179,47.6941304,-122.1841102,1,262732.7404,0
804,804,2014/5/19 0:00,5,1.5,2120,7700,0,2120,1.5,0,0,5,1962,0,12611 SE 160th St,Renton,WA 98058,USA,6.070716495,47.4598932,-122.1720283,0,281933.5565,0
805,805,2014/5/19 0:00,4,2.5,1700,7280,0,1700,2,0,0,4,1988,0,22020 127th Ct SE,Kent,WA 98031,USA,7.095172391,47.4044448,-122.1709754,0,282504.0064,0
806,806,2014/5/19 0:00,3,2.75,2170,7900,790,1380,1,0,0,4,1978,2000,26715 Stanford Ct,Kent,WA 98032,USA,7.053220241,47.3617827,-122.2771167,1,293660.2,0
807,807,2014/5/19 0:00,5,3,2100,9752,900,1200,1,0,0,3,2007,0,29801-29829 23rd Avenue South,Federal Way,WA 98003,USA,7.22306782,47.3349949,-122.3039276,0,276176.5119,0
808,808,2014/5/19 0:00,3,1.75,1610,12247,0,1610,1,0,0,3,1981,2013,16215 SE 172nd Ct,Renton,WA 98058,USA,6.521879039,47.4476561,-122.1239856,1,232292.467,0
809,809,2014/5/19 0:00,3,1,1370,7500,0,1370,1,0,0,3,1960,2012,4751 Stephens Ave,Carnation,WA 98014,USA,6.723449002,47.6499209,-121.9152215,1,300238.3564,1
810,810,2014/5/19 0:00,4,1.75,2310,8045,660,1650,1,0,0,4,1976,1992,16336 131st Ave SE,Renton,WA 98058,USA,7.92802227,47.4567674,-122.1652677,1,285419.3604,0
811,811,2014/5/19 0:00,3,2.5,2680,7757,0,2680,2,0,0,3,1990,2009,833 SW 346th St,Federal Way,WA 98023,USA,7.611966622,47.2917483,-122.3460386,1,314993.3295,1
812,812,2014/5/19 0:00,4,2,1580,7800,0,1580,2,0,0,2,1906,0,2023 24th Ave S,Seattle,WA 98144,USA,7.033969127,47.5847396,-122.3019681,0,325459.1658,1
813,813,2014/5/19 0:00,4,2.5,1830,8601,0,1830,2,0,0,3,2003,0,27305 245th Ave SE,Maple Valley,WA 98038,USA,6.214155035,47.3576298,-122.0159696,0,313567.2302,1
814,814,2014/5/19 0:00,3,2.25,1640,7200,0,1640,2,0,0,4,1985,0,1755 140th Ct SE,Bellevue,WA 98007,USA,6.259892344,47.5948188,-122.1531259,0,328743.0545,1
815,815,2014/5/19 0:00,4,2.75,2070,9300,950,1120,1,0,0,5,1945,0,15511 9th Ave NE,Shoreline,WA 98155,USA,7.47764926,47.741622,-122.3198907,0,351809.2551,1
816,816,2014/5/19 0:00,2,1.5,1660,4680,830,830,1,0,0,5,1908,0,10010 44th Ave SW,Seattle,WA 98146,USA,6.469611857,47.5134378,-122.3882883,0,357509.5712,1
817,817,2014/5/19 0:00,3,2.5,1670,3565,0,1670,2,0,0,3,1999,0,18581 134th Pl NE,Woodinville,WA 98072,USA,7.895449667,47.7624326,-122.1610771,0,346215.8356,1
818,818,2014/5/19 0:00,3,2.5,1690,1613,540,1150,2,0,0,3,2014,0,2500 Mulberry Walk NE,Issaquah,WA 98029,USA,6.475444985,47.5517761,-121.9979687,0,382679.4445,1
819,819,2014/5/19 0:00,4,2.5,2490,8290,0,2490,2,0,0,3,1999,0,30271 129th Ave SE,Auburn,WA 98092,USA,6.793868214,47.3304326,-122.1708602,0,335157.1254,1
820,820,2014/5/19 0:00,4,2.75,2500,5257,0,2500,2,0,0,3,1966,1963,8309 36th Ave S,Seattle,WA 98118,USA,6.310767306,47.5292771,-122.2869348,1,386040.1289,1
821,821,2014/5/19 0:00,3,2.5,1920,15124,0,1920,2,0,0,3,1995,0,714 NE 10th St,North Bend,WA 98045,USA,7.771199498,47.5016379,-121.7728479,0,339443.4003,1
822,822,2014/5/19 0:00,3,2.5,2200,3360,0,2200,2,0,0,3,2009,0,6729 37th Ave S,Seattle,WA 98118,USA,6.865870453,47.5418048,-122.2869419,0,432844.8583,1
823,823,2014/5/19 0:00,2,1.5,1010,1968,0,1010,1.5,0,0,5,1906,0,6411 22nd Ave NW,Seattle,WA 98107,USA,7.523811231,47.6756812,-122.3850043,0,432736.3379,1
824,824,2014/5/19 0:00,3,1.75,1800,10200,0,1800,1,0,0,3,1967,2011,17110-17116 146th Ave SE,Renton,WA 98058,USA,6.755536385,47.4494728,-122.1455521,1,439727.671,1
825,825,2014/5/19 0:00,5,2.75,2190,12687,820,1370,1,0,0,5,1978,0,20402 63rd Ave NE,Kenmore,WA 98028,USA,7.553845594,47.7762243,-122.2574947,0,434730.6918,1
826,826,2014/5/19 0:00,3,1.5,1710,4500,300,1410,1.5,0,0,3,1928,1954,5151 S Othello St,Seattle,WA 98118,USA,7.606631484,47.5367605,-122.2680304,1,459923.2871,1
827,827,2014/5/19 0:00,5,1.75,1250,10530,0,1250,1,0,0,4,1966,0,4 151st Pl NE,Bellevue,WA 98007,USA,6.667080905,47.611213,-122.1384967,0,449457.7517,1
828,828,2014/5/19 0:00,3,1.75,1630,28600,0,1630,1,0,0,3,1967,2011,14926 NE 202nd St,Woodinville,WA 98072,USA,7.126006803,47.7742339,-122.1397523,1,317437.4993,1
829,829,2014/5/19 0:00,4,2.5,3060,10043,1360,1700,1,0,0,4,1968,0,15024 Wallingford Ave N,Shoreline,WA 98133,USA,6.594629926,47.7384014,-122.3368479,0,441240.8798,1
830,830,2014/5/19 0:00,2,1,1490,3825,630,860,1,0,0,3,1929,0,7008 19th Ave NW,Seattle,WA 98117,USA,6.96601589,47.6798699,-122.3807936,0,472169.3024,1
831,831,2014/5/19 0:00,3,2.5,1350,2053,0,1350,3,0,0,3,2005,0,2313 NW 65th St,Seattle,WA 98117,USA,7.985354063,47.6757755,-122.3859996,0,475390.2307,1
832,832,2014/5/19 0:00,3,2.25,1450,1445,470,980,2,0,0,3,2005,0,1820 24th Ave,Seattle,WA 98122,USA,7.67995265,47.6183512,-122.3008515,0,473148.1233,1
833,833,2014/5/19 0:00,3,1.75,2200,7706,0,2200,2,0,2,3,1908,1988,23902 6th Ave S,Des Moines,WA 98198,USA,7.749889036,47.3877873,-122.3260443,1,456196.0897,1
834,834,2014/5/19 0:00,3,1,1500,4100,130,1370,1.5,0,0,3,1926,2003,816 NW Market St,Seattle,WA 98107,USA,6.354937591,47.6689245,-122.3670875,1,461643.9421,1
835,835,2014/5/19 0:00,2,2.25,1260,1240,0,1260,3,0,0,3,2004,2003,3646 Dayton Ave N,Seattle,WA 98103,USA,7.812337907,47.653167,-122.351942,1,483362.9434,1
836,836,2014/5/19 0:00,4,2,1690,3250,140,1550,1.5,0,0,3,1901,0,4800-4898 Whitman Ave N,Seattle,WA 98103,USA,6.288574275,47.6639453,-122.3460866,0,473569.2437,1
837,837,2014/5/19 0:00,3,2.5,1680,2096,300,1380,2,0,0,3,2008,0,8354 11th Ave NW,Seattle,WA 98117,USA,7.92659076,47.6903634,-122.3700806,0,510747.2709,2
838,838,2014/5/19 0:00,3,1.75,1890,3825,600,1290,1,0,0,3,1974,0,7360 19th Ave NW,Seattle,WA 98117,USA,7.612111684,47.6830634,-122.3807083,0,508892.1211,2
839,839,2014/5/19 0:00,3,3.5,2320,3174,260,2060,2,0,0,3,1997,0,12418 NE 100th St,Kirkland,WA 98033,USA,6.90562848,47.6897301,-122.1750486,0,525164.0771,2
840,840,2014/5/19 0:00,4,1,1660,4690,400,1260,1.5,0,0,3,1945,2010,7353 16th Ave NW,Seattle,WA 98117,USA,6.370639436,47.6828761,-122.3781183,1,549492.6558,2
841,841,2014/5/19 0:00,4,2.25,2110,10698,0,2110,2,0,0,4,1979,0,4621 193rd Pl SE,Issaquah,WA 98027,USA,6.420250437,47.5613928,-122.0819941,0,524576.1188,2
842,842,2014/5/19 0:00,3,2.25,2030,9791,530,1500,1,0,0,4,1984,0,13322 SE 77th Ct,Newcastle,WA 98059,USA,6.781967207,47.5339787,-122.1612053,0,510593.73,2
843,843,2014/5/19 0:00,4,2.5,2500,4945,0,2500,2,0,0,3,2013,1923,34115 SE Ash St,Snoqualmie,WA 98065,USA,7.16155867,47.5191028,-121.8855942,1,543198.0823,2
844,844,2014/5/19 0:00,3,2.25,2030,7350,840,1190,1,0,0,4,1977,0,10510 160th Ave NE,Redmond,WA 98052,USA,7.581537143,47.6942374,-122.1260542,0,573994.2354,2
845,845,2014/5/19 0:00,5,1.75,3290,11900,0,3290,1.5,0,0,3,1973,2013,6305 150th Ave NE,Redmond,WA 98052,USA,7.224261119,47.6626293,-122.1409613,1,560408.3652,2
846,846,2014/5/19 0:00,4,2.5,2460,4200,0,2460,2,0,0,3,1998,2006,23911 SE 6th St,Redmond,WA 98074,USA,6.738553132,47.6030964,-122.0210775,1,585193.3146,2
847,847,2014/5/19 0:00,4,2.5,3430,64441,0,3430,2,0,0,3,2013,1923,19585-19799 204th Ave NE,Woodinville,WA 98077,USA,7.630056818,47.7693739,-122.0633584,1,520239.7038,2
